,tconst,averageRating,numVotes
1003374,tt4145848,6.6,83
1003375,tt4145850,7.6,6
1003408,tt4146076,8.7,17
1003432,tt4146350,5.6,189
1003446,tt4146622,4.7,3279
1003452,tt4146760,1.8,29
1003463,tt4146824,7.3,38
1003478,tt4146964,7.8,29
1003490,tt4147210,5.2,2625
1003496,tt4147238,7.8,35
1003497,tt4147268,5.8,10
1003524,tt4147562,5.4,28
1003526,tt4147572,4.2,119
1003528,tt4147596,4.0,269
1003533,tt4147684,7.6,522
1003554,tt4148022,7.5,41
1003556,tt4148030,6.2,354
1003591,tt4148400,7.5,4098
1003605,tt4148728,8.8,19
1003609,tt4148942,7.1,16
1003616,tt4149092,6.6,119
1003618,tt4149096,9.0,5
1003627,tt4149246,5.0,50
1003631,tt4149350,7.6,17
1003647,tt4149656,6.3,575
1003649,tt4149696,7.0,437
1003650,tt4149732,5.7,1833
1003654,tt4149802,2.7,311
1003667,tt4150080,6.4,9
1003717,tt4150316,5.6,96
1003718,tt4150326,5.5,19
1003723,tt4150414,6.0,43
1003724,tt4150444,6.1,14
1003727,tt4150494,6.4,1488
1003743,tt4150646,5.3,277
1003761,tt4150768,9.0,10
1003763,tt4150772,5.7,154
1003765,tt4150782,5.9,13
1003779,tt4150978,7.8,41
1003780,tt4150988,7.0,232
1003781,tt4151002,5.2,38
1003786,tt4151098,8.2,155
1003788,tt4151104,6.9,24
1003789,tt4151114,7.7,53
1003791,tt4151144,7.6,81
1003793,tt4151174,5.7,7
1003796,tt4151198,7.7,28
1003797,tt4151206,5.9,171
1003798,tt4151212,7.3,235
1003799,tt4151250,5.1,316
1003802,tt4151320,6.4,766
1003803,tt4151346,6.8,72
1003809,tt4151400,3.7,24
1003814,tt4151472,8.3,11
1003816,tt4151506,5.9,11
1003823,tt4151776,7.5,555
1003829,tt4151824,8.0,55
1003830,tt4151864,9.5,10
1003833,tt4151906,7.8,20
1003836,tt4151956,6.9,31
1003838,tt4152026,8.0,24
1003839,tt4152032,7.8,6
1003841,tt4152084,8.5,12
1003845,tt4152148,7.5,32
1003848,tt4152174,8.2,9
1003851,tt4152210,6.9,21
1003852,tt4152212,4.2,66
1003857,tt4152238,8.1,15
1003860,tt4152328,7.7,51
1003862,tt4152374,3.9,241
1003866,tt4152444,7.2,6
1003870,tt4152820,2.4,42
1003879,tt4152950,6.5,50
1003882,tt4153040,5.3,9
1003883,tt4153052,7.3,99
1003886,tt4153224,6.4,11
1003893,tt4153324,7.0,1768
1003894,tt4153328,7.0,20
1003895,tt4153330,6.0,214
1003896,tt4153348,6.9,8
1003917,tt4153708,3.9,160
1003921,tt4153828,5.4,1103
1003926,tt4154004,2.9,190
1003930,tt4154034,5.4,38
1003932,tt4154086,7.3,104
1003935,tt4154118,7.2,11
1003938,tt4154132,6.9,46
1003940,tt4154170,8.0,30
1003952,tt4154526,5.2,223
1003954,tt4154558,5.4,73
1003958,tt4154600,8.4,24
1003960,tt4154664,6.8,567605
1003961,tt4154680,6.2,20
1003963,tt4154728,7.0,233
1003965,tt4154756,8.4,1094492
1003967,tt4154796,8.4,1147208
1003973,tt4154916,5.4,39542
1003974,tt4154918,8.2,11
1003994,tt4155278,6.8,9
1003995,tt4155318,7.0,23
1004001,tt4155366,7.8,7
1004003,tt4155384,4.7,34
1004005,tt4155436,8.5,14
1004009,tt4155534,5.8,3624
1004022,tt4155680,5.8,78
1004032,tt4155874,7.7,8
1004045,tt4155970,7.1,42
1004047,tt4156028,5.1,13
1004050,tt4156050,4.7,17
1004051,tt4156086,5.2,8
1004056,tt4156104,8.0,16
1004057,tt4156124,4.4,44
1004059,tt4156152,5.8,711
1004064,tt4156268,7.9,17
1004066,tt4156300,8.3,11
1004068,tt4156344,8.2,29
1004069,tt4156348,9.1,500
1004073,tt4156506,6.3,17
1004087,tt4156646,6.3,173
1004099,tt4156700,4.0,1133
1004106,tt4156716,5.8,7
1004112,tt4156816,7.6,29
1004116,tt4156860,6.3,37
1004117,tt4156884,5.2,14
1004121,tt4156924,6.2,570
1004124,tt4156972,6.0,2753
1004125,tt4156976,7.0,10
1004127,tt4156998,5.5,61
1004128,tt4157058,6.0,160
1004134,tt4157144,6.8,128
1004138,tt4157220,7.1,4486
1004152,tt4157468,5.0,10
1004153,tt4157484,8.0,32
1004154,tt4157486,5.3,23
1004155,tt4157510,6.7,641
1004159,tt4157550,7.6,74
1004191,tt4157712,4.1,299
1004194,tt4157728,5.0,10268
1004207,tt4157774,8.0,43
1004209,tt4157782,7.7,52
1004213,tt4157820,7.7,26
1004214,tt4157822,9.6,12
1004217,tt4157844,7.5,62
1004225,tt4157940,5.2,61
1004227,tt4158052,7.0,7
1004229,tt4158090,7.4,21
1004230,tt4158096,6.3,47723
1004246,tt4158316,6.0,93
1004258,tt4158594,5.1,3482
1004262,tt4158606,7.2,82
1004264,tt4158620,4.5,16
1004265,tt4158624,5.9,6751
1004271,tt4158664,5.5,40
1004284,tt4158834,6.4,1898
1004287,tt4158868,7.4,7
1004288,tt4158876,6.8,11826
1004290,tt4158922,2.1,23
1004305,tt4159182,5.5,2853
1004320,tt4159558,8.7,8
1004326,tt4159698,2.4,154
1004327,tt4159734,8.1,60
1004339,tt4160122,6.5,594
1004340,tt4160124,7.8,9
1004346,tt4160184,7.0,8
1004349,tt4160208,3.6,384
1004353,tt4160256,7.2,697
1004377,tt4160470,7.1,14
1004378,tt4160484,6.8,66
1004386,tt4160582,5.9,22
1004389,tt4160608,5.1,228
1004395,tt4160650,5.7,40
1004400,tt4160706,4.5,1073
1004401,tt4160708,7.1,280394
1004402,tt4160726,6.4,1287
1004407,tt4160784,6.6,9
1004408,tt4160788,6.6,19
1004411,tt4160794,7.6,30
1004426,tt4160964,4.9,244
1004431,tt4160986,7.3,26
1004433,tt4161010,7.7,28
1004434,tt4161036,5.6,166
1004435,tt4161056,7.4,93
1004437,tt4161070,5.5,14
1004438,tt4161074,6.8,599
1004441,tt4161096,5.4,9
1004442,tt4161106,7.3,14
1004451,tt4161204,7.8,63
1004458,tt4161248,6.1,9
1004459,tt4161298,6.2,18
1004470,tt4161358,5.7,363
1004472,tt4161376,3.8,731
1004473,tt4161380,8.3,11
1004474,tt4161396,4.6,321
1004476,tt4161420,6.0,23
1004478,tt4161438,6.7,1421
1004484,tt4161528,7.8,25
1004485,tt4161538,6.1,132
1004487,tt4161544,7.6,63
1004488,tt4161564,6.2,1097
1004489,tt4161586,5.4,443
1004493,tt4161632,5.3,184
1004498,tt4161772,5.8,8
1004504,tt4161844,8.5,7
1004510,tt4161932,6.5,1439
1004512,tt4161962,5.2,2841
1004513,tt4161988,8.0,59
1004514,tt4162012,6.5,236
1004515,tt4162014,7.2,18
1004516,tt4162034,4.5,162
1004517,tt4162054,8.6,6
1004532,tt4162100,5.6,78
1004537,tt4162132,3.8,142
1004543,tt4162288,6.4,12
1004546,tt4162372,5.8,17
1004550,tt4162440,6.7,53
1004553,tt4162472,8.1,13
1004557,tt4162580,3.5,54
1004560,tt4162662,8.0,13
1004562,tt4162718,7.6,9
1004569,tt4162860,4.1,236
1004575,tt4162910,3.4,407
1004584,tt4162986,5.4,32
1004585,tt4162992,3.5,352
1004587,tt4163020,5.5,13396
1004589,tt4163042,5.8,76
1004595,tt4163094,6.6,146
1004598,tt4163138,6.6,339
1004602,tt4163224,4.0,4770
1004606,tt4163264,6.3,5259
1004610,tt4163296,6.7,27
1004619,tt4163452,7.0,12
1004628,tt4163596,7.8,34
1004629,tt4163636,6.5,737
1004630,tt4163644,6.4,1597
1004643,tt4163914,5.4,12
1004646,tt4163946,9.1,33
1004647,tt4163958,7.9,8
1004648,tt4163960,6.0,163
1004650,tt4164040,6.6,79
1004651,tt4164044,7.6,10
1004662,tt4164244,4.3,675
1004671,tt4164350,3.6,96
1004674,tt4164384,6.8,63
1004677,tt4164442,7.1,243
1004678,tt4164462,7.2,455
1004680,tt4164482,6.3,56
1004683,tt4164508,6.6,8
1004686,tt4164556,4.7,49
1004705,tt4164966,7.9,39
1004706,tt4164968,8.7,8
1004708,tt4164984,6.5,30
1004709,tt4165004,7.7,67
1004718,tt4165094,3.9,39
1004724,tt4165152,8.9,65
1004740,tt4165392,7.4,13
1004741,tt4165394,6.1,9
1004749,tt4165542,4.2,13
1004758,tt4165838,4.5,93
1004761,tt4165920,4.9,132
1004769,tt4166112,5.4,172
1004770,tt4166142,6.3,585
1004775,tt4166288,7.8,42
1004776,tt4166296,5.7,38
1004801,tt4166478,6.6,62
1004807,tt4166648,6.5,132
1004817,tt4166730,7.5,13
1004858,tt4167524,6.2,202
1004865,tt4167720,5.0,3196
1004867,tt4167832,6.6,15
1004876,tt4168022,5.4,268
1004877,tt4168024,5.2,44
1004884,tt4168132,6.4,24
1004888,tt4168182,3.6,400
1004889,tt4168188,7.6,7845
1004891,tt4168228,5.9,20
1004892,tt4168248,3.9,104
1004894,tt4168280,5.6,478
1004895,tt4168286,6.4,376
1004901,tt4168470,5.8,93
1004904,tt4168502,6.2,1045
1004907,tt4168516,6.8,5
1004929,tt4168628,5.3,35
1004935,tt4168698,4.7,76
1004944,tt4168932,6.1,41
1004945,tt4168936,7.1,40
1004950,tt4169032,6.9,101
1004954,tt4169074,5.7,101
1004957,tt4169146,6.7,2078
1004958,tt4169250,7.9,61145
1004965,tt4169390,6.4,108
1004969,tt4169580,5.0,139
1004975,tt4169682,7.4,86
1004978,tt4169716,6.8,34
1004979,tt4169728,6.5,17
1004997,tt4170168,3.5,46
1005001,tt4170186,4.9,611
1005002,tt4170190,6.6,12
1005005,tt4170206,8.1,17
1005013,tt4170288,6.4,26
1005018,tt4170330,6.5,146
1005019,tt4170344,7.3,1855
1005022,tt4170384,4.6,14
1005024,tt4170394,8.8,30
1005027,tt4170436,7.3,1075
1005028,tt4170472,7.1,408
1005032,tt4170512,4.6,11
1005033,tt4170514,7.4,93
1005060,tt4170748,8.0,7
1005066,tt4170810,7.0,38
1005078,tt4170948,8.0,13
1005084,tt4170972,5.6,58
1005086,tt4170980,7.6,7
1005115,tt4171200,8.3,73
1005136,tt4171362,4.6,129
1005137,tt4171366,7.5,22
1005140,tt4171374,8.6,10
1005158,tt4171600,7.7,36
1005159,tt4171606,6.0,185
1005160,tt4171652,6.2,37
1005166,tt4171716,8.7,9
1005178,tt4171876,4.9,289
1005181,tt4171892,7.6,70
1005182,tt4171952,5.4,71
1005185,tt4171972,6.8,7
1005186,tt4171976,6.9,12
1005187,tt4171982,6.2,73
1005191,tt4172042,5.8,1036
1005199,tt4172146,5.5,1248
1005204,tt4172288,7.0,7
1005209,tt4172402,2.8,4397
1005212,tt4172430,7.3,147053
1005216,tt4172482,7.4,47
1005220,tt4172498,3.5,797
1005223,tt4172510,4.4,438
1005242,tt4172710,7.5,287
1005244,tt4172746,5.3,112
1005252,tt4172840,7.2,99
1005264,tt4173004,7.5,13
1005269,tt4173092,4.7,44
1005278,tt4173170,7.0,2449
1005280,tt4173184,4.5,23
1005281,tt4173190,5.1,113
1005288,tt4173294,6.6,8
1005291,tt4173306,3.4,397
1005293,tt4173322,6.1,16
1005295,tt4173336,6.7,100
1005296,tt4173338,7.0,28
1005302,tt4173420,7.0,33
1005303,tt4173442,6.3,449
1005307,tt4173478,6.3,1834
1005309,tt4173494,6.8,1218
1005310,tt4173614,4.0,559
1005311,tt4173660,5.7,17
1005321,tt4173938,7.6,126
1005342,tt4174320,6.9,25
1005346,tt4174514,7.1,15
1005347,tt4174516,3.0,88
1005348,tt4174526,5.5,403
1005349,tt4174536,5.9,44
1005355,tt4174594,8.1,19
1005356,tt4174600,7.2,5
1005357,tt4174658,8.0,80
1005360,tt4174850,6.7,27
1005363,tt4174926,5.6,305
1005380,tt4175088,8.3,57
1005381,tt4175096,7.7,6
1005442,tt4175814,5.9,39
1005448,tt4175888,3.5,2160
1005450,tt4175960,7.4,20
1005474,tt4176326,6.3,1738
1005490,tt4176462,7.1,179
1005492,tt4176518,6.6,6
1005497,tt4176556,5.9,2018
1005499,tt4176586,5.8,109
1005500,tt4176604,6.9,1237
1005507,tt4176678,5.2,141
1005510,tt4176748,8.4,5
1005511,tt4176750,6.9,378
1005513,tt4176764,3.3,160
1005515,tt4176776,6.4,2028
1005518,tt4176826,7.0,46577
1005522,tt4176928,5.2,480
1005523,tt4176964,6.4,221
1005525,tt4176984,5.6,164
1005526,tt4177018,5.9,494
1005527,tt4177040,6.0,423
1005528,tt4177054,7.6,115
1005531,tt4177080,7.1,57
1005541,tt4177268,7.2,38
1005543,tt4177288,2.4,25
1005547,tt4177336,6.7,129
1005550,tt4177394,7.0,16
1005562,tt4177498,3.6,412
1005569,tt4177596,6.9,13
1005570,tt4177612,6.4,17
1005572,tt4177670,3.7,367
1005573,tt4177674,7.5,41
1005583,tt4177822,3.6,477
1005585,tt4177856,5.0,1155
1005592,tt4177972,7.4,81
1005600,tt4178020,8.0,36
1005601,tt4178022,7.8,9
1005606,tt4178092,7.0,161631
1005608,tt4178118,4.1,225
1005609,tt4178166,7.6,112
1005630,tt4178508,7.7,27
1005663,tt4178850,5.5,106
1005667,tt4178986,6.6,3385
1005670,tt4179038,4.3,100
1005671,tt4179040,5.5,669
1005680,tt4179338,4.0,37
1005695,tt4179512,6.6,266
1005702,tt4179582,7.3,291
1005728,tt4179876,6.7,104
1005735,tt4179950,5.5,212
1005738,tt4179986,8.3,8
1005742,tt4180008,3.8,13
1005750,tt4180286,4.2,540
1005751,tt4180290,7.8,76
1005752,tt4180306,8.8,6
1005769,tt4180532,4.2,447
1005771,tt4180556,4.7,972
1005772,tt4180560,6.1,11672
1005773,tt4180576,5.4,2569
1005777,tt4180640,6.4,31
1005779,tt4180650,7.5,70
1005796,tt4181052,5.9,24973
1005802,tt4181158,5.0,3352
1005807,tt4181194,8.9,92
1005809,tt4181232,5.2,786
1005813,tt4181270,6.8,560
1005814,tt4181278,4.0,25
1005816,tt4181290,7.2,14
1005826,tt4181400,5.9,111
1005827,tt4181416,5.5,72
1005875,tt4181716,6.6,158
1005877,tt4181726,3.7,14
1005878,tt4181732,5.5,61
1005880,tt4181756,4.0,13
1005881,tt4181782,5.1,8601
1005885,tt4181938,5.8,36
1005889,tt4182064,5.2,355
1005905,tt4182282,6.4,177
1005911,tt4182464,8.0,50
1005925,tt4183002,5.9,188
1005929,tt4183140,7.2,34
1005941,tt4183200,6.8,278
1005943,tt4183216,6.1,29
1005945,tt4183234,4.3,40
1005947,tt4183284,6.4,29
1005951,tt4183372,6.9,295
1005959,tt4183448,5.6,799
1005962,tt4183544,7.3,67
1005972,tt4183692,6.4,7431
1005977,tt4183756,7.2,848
1005979,tt4183862,7.5,16
1005980,tt4183910,4.2,437
1005986,tt4184046,5.7,11
1005993,tt4184208,7.1,63
1006006,tt4184404,8.7,16
1006008,tt4184494,7.0,137
1006016,tt4184704,5.6,57
1006019,tt4184744,5.5,311
1006020,tt4184812,6.0,160
1006023,tt4184878,3.2,6638
1006038,tt4185186,8.2,12
1006045,tt4185276,6.5,15
1006052,tt4185364,5.2,498
1006053,tt4185370,5.1,1147
1006062,tt4185488,1.9,87
1006065,tt4185518,7.2,10
1006068,tt4185566,5.5,1058
1006069,tt4185572,7.4,6366
1006072,tt4185742,8.2,20
1006079,tt4185846,4.3,11
1006081,tt4185862,5.4,866
1006083,tt4186118,7.7,2739
1006084,tt4186170,7.4,247
1006085,tt4186182,8.2,58
1006086,tt4186192,5.5,14
1006100,tt4187366,6.3,298
1006103,tt4187392,7.2,74
1006110,tt4187590,6.4,1600
1006111,tt4187650,2.5,313
1006117,tt4187702,6.7,24
1006119,tt4187786,2.2,105
1006130,tt4188176,7.9,71
1006131,tt4188180,4.9,402
1006132,tt4188192,7.6,348
1006133,tt4188202,7.2,1892
1006141,tt4188338,7.6,561
1006142,tt4188436,5.2,1239
1006143,tt4188440,4.9,52
1006144,tt4188442,4.8,25
1006145,tt4188460,3.4,30
1006147,tt4188576,7.3,16
1006148,tt4188582,4.3,11
1006150,tt4188654,7.9,69
1006164,tt4189080,6.2,73
1006170,tt4189134,7.8,6
1006172,tt4189192,5.4,31
1006179,tt4189442,4.7,6813
1006184,tt4189494,5.5,3188
1006185,tt4189506,8.4,8
1006196,tt4189646,3.0,46
1006202,tt4190220,6.3,504
1006206,tt4190244,6.8,13
1006208,tt4190256,6.0,517
1006210,tt4190332,6.9,13
1006217,tt4190402,6.7,20
1006228,tt4190460,6.2,13
1006235,tt4190522,4.5,11
1006236,tt4190530,7.2,50068
1006239,tt4190550,4.7,71
1006244,tt4190640,7.8,17
1006253,tt4190724,6.5,110
1006277,tt4190906,7.1,156
1006282,tt4190962,6.9,16
1006283,tt4190982,8.1,17
1006287,tt4191024,4.8,22
1006292,tt4191054,5.7,11526
1006322,tt4191350,5.8,65
1006329,tt4191486,5.1,270
1006337,tt4191580,4.8,36927
1006339,tt4191592,4.0,65
1006345,tt4191680,4.4,9
1006347,tt4191702,6.1,6329
1006354,tt4191810,6.7,139
1006362,tt4192066,6.8,71
1006370,tt4192148,6.9,37
1006380,tt4192282,9.3,26
1006391,tt4192542,7.5,24
1006392,tt4192552,3.6,136
1006395,tt4192636,6.6,505
1006398,tt4192652,4.1,381
1006399,tt4192656,7.1,1850
1006403,tt4192740,7.4,13941
1006406,tt4192752,6.9,68
1006421,tt4192816,8.7,20
1006423,tt4192830,6.5,96
1006429,tt4192896,6.0,383
1006430,tt4192916,4.4,104
1006431,tt4192918,8.8,61
1006450,tt4193072,5.9,4711
1006466,tt4193180,6.0,15
1006469,tt4193216,6.0,284
1006475,tt4193394,6.8,12317
1006476,tt4193400,7.1,5890
1006478,tt4193538,8.8,18
1006480,tt4193604,7.5,17
1006482,tt4193664,5.7,14
1006484,tt4193682,5.7,50
1006485,tt4193696,5.4,15
1006489,tt4193776,6.4,38
1006506,tt4193918,6.9,27
1006514,tt4194054,5.0,152
1006516,tt4194108,5.4,769
1006521,tt4194162,3.2,24
1006522,tt4194184,7.6,5
1006527,tt4194328,5.0,11
1006530,tt4194392,6.2,86
1006538,tt4194558,3.7,828
1006549,tt4194608,5.3,48
1006583,tt4194954,8.4,12
1006585,tt4194974,5.0,395
1006586,tt4194984,5.0,113
1006606,tt4195138,6.4,9
1006608,tt4195148,5.5,624
1006611,tt4195236,8.1,84
1006612,tt4195244,6.4,33
1006615,tt4195260,8.4,10
1006619,tt4195278,7.4,16123
1006622,tt4195368,7.3,3586
1006623,tt4195372,6.0,15
1006628,tt4195464,4.2,147
1006629,tt4195482,7.9,13
1006630,tt4195522,5.9,370
1006631,tt4195526,6.1,7
1006648,tt4195854,6.8,67
1006651,tt4195906,7.8,42
1006652,tt4195920,6.2,211
1006659,tt4195994,8.3,35
1006661,tt4196010,5.9,447
1006667,tt4196110,3.3,146
1006703,tt4196422,5.2,24
1006706,tt4196448,7.7,14
1006707,tt4196450,6.5,21350
1006708,tt4196462,6.1,31
1006711,tt4196504,7.6,37
1006713,tt4196546,7.8,20
1006714,tt4196550,5.4,82
1006718,tt4196576,5.2,49
1006726,tt4196754,7.2,15
1006727,tt4196776,6.6,230751
1006728,tt4196814,4.5,182
1006732,tt4196832,5.0,2102
1006733,tt4196848,7.6,29371
1006743,tt4197006,3.4,37
1006753,tt4197062,7.1,7
1006770,tt4197474,5.7,148
1006771,tt4197476,4.1,201
1006772,tt4197480,6.5,272
1006776,tt4197526,6.9,18
1006779,tt4197548,7.8,12
1006781,tt4197582,8.4,9
1006783,tt4197632,6.5,123
1006786,tt4197642,7.0,2200
1006806,tt4198034,3.5,347
1006825,tt4198186,2.6,311
1006835,tt4198260,6.0,35
1006837,tt4198292,7.5,99
1006839,tt4198316,7.4,119
1006845,tt4198430,6.8,17
1006847,tt4198464,6.1,127
1006851,tt4198506,6.2,30
1006857,tt4198654,8.8,13
1006866,tt4198806,7.6,10
1006878,tt4198944,5.8,48
1006887,tt4199000,8.0,8
1006890,tt4199034,8.8,23
1006909,tt4199462,5.9,11
1006944,tt4199728,5.2,6
1006948,tt4199762,5.1,20
1006964,tt4199872,1.6,7
1006966,tt4199898,4.9,4291
1006971,tt4200198,4.1,38
1006988,tt4200556,7.2,19
1006999,tt4200638,3.3,10
1007003,tt4200678,5.8,20
1007010,tt4200804,6.0,130
1007013,tt4200848,6.2,70
1007018,tt4200904,6.2,140
1007021,tt4201004,5.6,2129
1007022,tt4201018,8.0,15
1007023,tt4201044,6.2,138
1007046,tt4201284,7.8,47
1007049,tt4201394,6.4,14
1007051,tt4201422,5.8,218
1007055,tt4201522,7.0,43
1007082,tt4201844,6.3,101
1007097,tt4201928,6.0,23
1007099,tt4201948,6.6,9
1007105,tt4201990,6.6,1016
1007140,tt4202506,6.3,274
1007141,tt4202514,7.1,58
1007152,tt4202824,8.2,19
1007159,tt4202960,6.7,250
1007160,tt4202970,3.6,632
1007162,tt4202974,6.5,31
1007167,tt4203016,6.6,83
1007171,tt4203158,6.1,94
1007172,tt4203196,4.6,23
1007174,tt4203200,6.4,522
1007175,tt4203214,7.8,40
1007176,tt4203216,6.4,42
1007178,tt4203228,6.7,12
1007183,tt4203258,5.1,45
1007185,tt4203284,6.4,1259
1007190,tt4203310,6.0,74
1007208,tt4203666,6.4,31
1007224,tt4203788,2.8,38
1007228,tt4203824,8.3,760
1007229,tt4203832,8.0,36
1007235,tt4203868,5.5,134
1007245,tt4203990,8.6,14
1007246,tt4203996,7.8,79
1007247,tt4204006,8.2,24
1007255,tt4204098,7.6,97
1007269,tt4204450,5.9,16
1007281,tt4204558,7.8,15
1007286,tt4205128,5.9,547
1007296,tt4205202,7.9,159
1007307,tt4205320,5.5,222
1007314,tt4205416,7.5,580
1007315,tt4205426,6.7,32
1007317,tt4205452,8.8,13
1007320,tt4205486,7.8,17
1007323,tt4205512,5.7,96
1007324,tt4205528,7.5,18
1007329,tt4205604,7.0,5
1007336,tt4205718,3.5,3842
1007340,tt4205864,5.5,15
1007341,tt4205896,4.2,2496
1007342,tt4205920,3.1,314
1007345,tt4205954,5.8,318
1007349,tt4206066,7.3,50
1007354,tt4206194,3.6,25
1007355,tt4206218,6.8,4494
1007356,tt4206228,5.1,917
1007359,tt4206250,8.3,25
1007367,tt4206464,5.7,49
1007374,tt4206516,4.6,47
1007379,tt4206558,7.6,11
1007387,tt4206658,7.0,21
1007391,tt4206724,8.0,21
1007405,tt4207094,2.6,158
1007407,tt4207112,7.5,4692
1007412,tt4207196,3.8,354
1007415,tt4208146,6.3,87
1007420,tt4208256,7.3,16
1007422,tt4208284,9.2,64
1007425,tt4208304,7.1,27
1007447,tt4208506,5.2,251
1007449,tt4208604,4.3,16
1007454,tt4208660,6.6,619
1007455,tt4208710,4.6,261
1007459,tt4208830,6.5,9
1007460,tt4208868,6.2,1013
1007462,tt4208886,8.0,57
1007468,tt4209020,5.6,15
1007473,tt4209084,7.4,13
1007489,tt4209174,4.3,1282
1007504,tt4209374,9.2,7
1007510,tt4209492,8.9,11
1007518,tt4209590,3.5,597
1007528,tt4209788,7.4,176212
1007530,tt4209820,6.6,330
1007539,tt4209900,6.5,957
1007541,tt4209910,7.0,11
1007545,tt4209964,6.7,33
1007550,tt4210080,6.4,6999
1007551,tt4210112,6.8,180
1007565,tt4210344,5.6,122
1007599,tt4210852,7.8,15
1007600,tt4210884,3.0,10
1007603,tt4210890,6.6,8
1007613,tt4211022,7.2,72
1007614,tt4211044,6.2,4014
1007632,tt4211294,5.8,24
1007635,tt4211312,5.5,4734
1007645,tt4211516,6.2,623
1007657,tt4211620,6.2,135
1007661,tt4211694,4.4,18
1007668,tt4211766,4.3,10
1007671,tt4211840,5.7,51
1007673,tt4211854,9.8,7
1007679,tt4211916,5.9,88
1007711,tt4212378,6.1,8
1007718,tt4212552,7.1,49
1007721,tt4212580,7.0,22
1007731,tt4212752,6.4,109
1007735,tt4212800,5.4,26
1007741,tt4212944,4.7,21
1007758,tt4213694,8.1,18
1007765,tt4213758,5.2,406
1007766,tt4213764,5.4,782
1007767,tt4213788,5.2,11
1007768,tt4213806,5.9,3322
1007772,tt4213832,5.4,143
1007779,tt4214024,4.8,246
1007790,tt4214172,7.1,58
1007792,tt4214198,7.4,142
1007800,tt4214318,5.2,7
1007806,tt4214450,6.1,254
1007808,tt4214470,7.9,11
1007810,tt4214558,6.9,99
1007817,tt4214614,6.3,49
1007827,tt4214708,6.3,34
1007835,tt4214806,7.2,17
1007852,tt4215052,6.2,8
1007915,tt4215674,3.7,303
1007916,tt4215676,8.1,78
1007925,tt4215810,6.0,2244
1007928,tt4215828,5.9,200
1007952,tt4216808,5.5,71
1007959,tt4216834,5.9,167
1007967,tt4216890,6.5,730
1007971,tt4216902,6.2,4214
1007973,tt4216908,6.6,2268
1007974,tt4216934,6.2,1895
1007979,tt4217022,7.0,26
1007980,tt4217030,2.5,28
1007985,tt4217230,7.4,10
1007988,tt4217392,5.1,10634
1007990,tt4217446,5.7,327
1008003,tt4217668,6.5,20
1008009,tt4217804,6.0,198
1008015,tt4217878,6.4,412
1008027,tt4218012,7.7,108
1008029,tt4218058,7.2,32
1008035,tt4218218,4.8,25
1008036,tt4218240,6.8,83
1008037,tt4218250,3.7,112
1008044,tt4218340,4.9,16
1008060,tt4218538,6.4,497
1008066,tt4218572,6.8,99673
1008068,tt4218580,6.9,13
1008074,tt4218644,5.2,32
1008075,tt4218696,6.2,28103
1008076,tt4218728,5.2,8
1008087,tt4218998,2.8,290
1008094,tt4219130,7.1,4117
1008100,tt4219156,7.6,8
1008104,tt4219168,8.3,26
1008114,tt4219272,2.6,127
1008119,tt4219300,3.8,124
1008120,tt4219304,6.3,89
1008122,tt4219354,6.2,209
1008123,tt4219356,7.9,8
1008140,tt4219614,8.7,11
1008141,tt4219652,6.5,112
1008146,tt4219706,3.3,152
1008154,tt4219836,6.9,584
1008158,tt4219894,8.3,701
1008159,tt4219896,6.5,8
1008162,tt4219970,8.1,20
1008164,tt4220022,5.4,11
1008176,tt4220266,7.1,9
1008177,tt4220270,6.4,12
1008194,tt4220744,6.3,10
1008196,tt4220760,6.0,9
1008205,tt4220990,8.2,20
1008210,tt4221060,8.1,97
1008213,tt4221190,4.7,29
1008215,tt4221200,6.2,10
1008227,tt4221390,6.4,50
1008232,tt4221602,6.0,738
1008237,tt4221708,7.9,162
1008239,tt4221762,7.9,179
1008248,tt4221854,3.6,62
1008256,tt4221966,9.0,6
1008259,tt4222028,5.9,320
1008261,tt4222078,7.8,10
1008268,tt4222240,8.3,10
1008270,tt4222298,7.8,22
1008275,tt4222512,4.3,8
1008292,tt4222700,6.2,31
1008293,tt4222702,8.7,9
1008295,tt4222718,6.9,2287
1008296,tt4222732,4.1,200
1008297,tt4222740,5.5,36
1008299,tt4222746,3.5,73
1008301,tt4223196,8.5,11
1008302,tt4223204,7.9,123
1008304,tt4223230,7.2,99
1008305,tt4223310,6.9,76
1008324,tt4223366,6.6,736
1008339,tt4223932,5.8,217
1008345,tt4224044,6.3,133
1008352,tt4224288,3.4,11
1008353,tt4224328,7.3,386
1008358,tt4224460,7.1,42
1008360,tt4224478,5.2,1236
1008361,tt4224482,8.1,24
1008362,tt4224486,6.8,39
1008366,tt4224560,6.6,8
1008376,tt4224638,6.8,91
1008387,tt4224752,6.5,27
1008388,tt4224754,4.9,850
1008392,tt4224828,9.0,10
1008405,tt4225092,2.7,254
1008419,tt4225226,7.1,28
1008420,tt4225230,8.7,275
1008423,tt4225298,8.7,12
1008424,tt4225302,3.7,29
1008432,tt4225478,5.9,425
1008434,tt4225576,5.6,21
1008435,tt4225622,6.3,97158
1008441,tt4225696,5.6,132
1008443,tt4225732,8.4,13
1008465,tt4226230,6.3,106
1008487,tt4226372,6.9,150
1008488,tt4226374,6.8,42
1008490,tt4226386,6.5,56
1008491,tt4226388,7.6,59840
1008495,tt4226446,6.5,375
